epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
104,700.236,1.25108,3.27312,1.20712,0.01135,6.32619,3.45878,0.27681,0.276,0.1638,0.08156,0.22894,0.22025,0.12351,0.05166,1.42975,3.5811,1.77428,0.01564,0,0,0.000228623,0.000228623,0.000228623
105,713.883,1.25825,3.27386,1.2033,0.01148,6.32534,3.35249,0.28355,0.27737,0.16651,0.08595,0.23931,0.22096,0.12566,0.05264,1.4245,3.56897,1.75336,0.01559,0,0,0.00022391,0.00022391,0.00022391
106,727.271,1.24905,3.25601,1.20058,0.01136,6.32548,3.25636,0.27703,0.27076,0.16041,0.07787,0.23298,0.21173,0.12051,0.0512,1.42851,3.57251,1.76257,0.01574,0,0,0.000219198,0.000219198,0.000219198
107,740.767,1.2494,3.26067,1.18628,0.01133,6.32535,3.17391,0.28294,0.26834,0.16482,0.08273,0.23768,0.21639,0.12421,0.0517,1.42331,3.56483,1.74655,0.01561,0,0,0.000214486,0.000214486,0.000214486
108,754.097,1.24675,3.25067,1.19392,0.01125,6.32483,3.09041,0.29798,0.26307,0.16159,0.08168,0.25344,0.21118,0.12179,0.05215,1.42688,3.56938,1.76158,0.01564,0,0,0.000209773,0.000209773,0.000209773
109,767.56,1.2389,3.24812,1.18788,0.01117,6.3253,3.02561,0.29753,0.25361,0.15911,0.0808,0.25119,0.20497,0.12214,0.05139,1.43445,3.57853,1.7826,0.01566,0,0,0.000205061,0.000205061,0.000205061
110,780.684,1.22763,3.2355,1.17312,0.01101,6.32502,2.94587,0.29246,0.25794,0.15646,0.07657,0.24668,0.20349,0.11865,0.04974,1.42881,3.55776,1.76612,0.01554,0,0,0.000200348,0.000200348,0.000200348
111,793.976,1.23693,3.21957,1.17174,0.01128,6.3246,2.87025,0.29077,0.25925,0.15643,0.0782,0.24266,0.20596,0.11782,0.04931,1.43574,3.56448,1.76113,0.01563,0,0,0.000195636,0.000195636,0.000195636
112,807.129,1.22574,3.21046,1.16101,0.01099,6.3249,2.79427,0.29379,0.26276,0.15557,0.07807,0.24445,0.20662,0.12189,0.05184,1.43715,3.56465,1.7715,0.01568,0,0,0.000190924,0.000190924,0.000190924
113,820.516,1.22114,3.21028,1.15162,0.01109,6.32406,2.72936,0.29478,0.26224,0.15948,0.07881,0.24898,0.20983,0.1202,0.05026,1.43431,3.55909,1.75755,0.01574,0,0,0.000186211,0.000186211,0.000186211
114,833.794,1.22062,3.19961,1.1446,0.0111,6.32412,2.66402,0.29899,0.26056,0.16326,0.08174,0.25204,0.21029,0.12411,0.05206,1.43091,3.55857,1.76395,0.0156,0,0,0.000181499,0.000181499,0.000181499
115,846.956,1.2166,3.19432,1.14285,0.01093,6.32436,2.60248,0.30104,0.24733,0.156,0.07656,0.25534,0.20222,0.12013,0.05007,1.44004,3.55801,1.78271,0.01589,0,0,0.000176786,0.000176786,0.000176786
116,860.147,1.21908,3.20034,1.13697,0.01098,6.32446,2.54719,0.31619,0.24255,0.15736,0.07891,0.26874,0.19918,0.12083,0.05064,1.43521,3.56388,1.77456,0.01578,0,0,0.000172074,0.000172074,0.000172074
117,873.481,1.22221,3.2036,1.14905,0.01092,6.32446,2.49159,0.29274,0.25245,0.16079,0.07906,0.24446,0.20212,0.11831,0.04932,1.43422,3.56101,1.76747,0.01568,0,0,0.000167362,0.000167362,0.000167362
118,886.667,1.21224,3.17479,1.13216,0.01078,6.32393,2.43484,0.3035,0.24761,0.15441,0.07714,0.25617,0.2021,0.11609,0.04965,1.43321,3.55284,1.76844,0.01578,0,0,0.000162649,0.000162649,0.000162649
119,900.119,1.20762,3.16521,1.12107,0.01077,6.32388,2.38498,0.3101,0.22976,0.14434,0.07022,0.25782,0.1842,0.10828,0.0453,1.44093,3.56582,1.79068,0.01581,0,0,0.000157937,0.000157937,0.000157937
120,913.136,1.20267,3.16151,1.12096,0.01085,6.32351,2.33904,0.29214,0.24477,0.15134,0.07364,0.24388,0.19501,0.10998,0.04713,1.4387,3.56298,1.7871,0.01587,0,0,0.000153224,0.000153224,0.000153224
121,926.751,1.21332,3.16235,1.11614,0.01072,6.32411,2.28917,0.3039,0.23621,0.14918,0.07364,0.2607,0.19545,0.11568,0.04889,1.43858,3.57549,1.79504,0.01589,0,0,0.000148512,0.000148512,0.000148512
122,940.31,1.20782,3.15611,1.11043,0.0107,6.32407,2.2482,0.29686,0.23183,0.14463,0.07167,0.2517,0.19263,0.1106,0.04653,1.43968,3.57089,1.81124,0.01583,0,0,0.0001438,0.0001438,0.0001438
123,953.916,1.20004,3.14673,1.10895,0.01074,6.3232,2.2051,0.29689,0.23095,0.1451,0.07091,0.25527,0.18988,0.11213,0.04685,1.44603,3.56389,1.80162,0.01597,0,0,0.000139087,0.000139087,0.000139087
124,967.455,1.19462,3.14544,1.09544,0.01044,6.32426,2.16103,0.29343,0.23846,0.15046,0.07389,0.24856,0.19194,0.11525,0.04903,1.44044,3.5572,1.79551,0.01587,0,0,0.000134375,0.000134375,0.000134375
125,980.927,1.20004,3.14759,1.09731,0.01069,6.32342,2.12915,0.29823,0.23974,0.14785,0.07267,0.25404,0.19766,0.11637,0.04941,1.44143,3.56523,1.80176,0.01587,0,0,0.000129662,0.000129662,0.000129662
126,994.235,1.1882,3.13092,1.08393,0.01056,6.32328,2.09558,0.30519,0.23761,0.15058,0.07434,0.25833,0.19084,0.11522,0.04898,1.44571,3.55865,1.79694,0.01588,0,0,0.00012495,0.00012495,0.00012495
127,1007.37,1.19353,3.13937,1.08644,0.01066,6.32283,2.05761,0.3077,0.22881,0.14558,0.07058,0.26612,0.19149,0.1146,0.04772,1.44776,3.56604,1.79807,0.01599,0,0,0.000120238,0.000120238,0.000120238
128,1020.48,1.18725,3.11619,1.08455,0.01053,6.323,2.03065,0.30687,0.22827,0.14659,0.07274,0.26735,0.18957,0.11612,0.04819,1.44135,3.56365,1.79598,0.01584,0,0,0.000115525,0.000115525,0.000115525
129,1033.58,1.19154,3.11825,1.07843,0.01045,6.32365,1.99304,0.30893,0.23129,0.14374,0.06937,0.26405,0.18758,0.10973,0.04625,1.44369,3.56761,1.80967,0.01591,0,0,0.000110813,0.000110813,0.000110813
130,1046.65,1.18976,3.11183,1.07465,0.01056,6.32318,1.96656,0.29567,0.23115,0.14135,0.06921,0.25168,0.18779,0.10871,0.0464,1.44126,3.54936,1.79391,0.01589,0,0,0.0001061,0.0001061,0.0001061
131,1059.75,1.18712,3.12613,1.07039,0.01052,6.32237,1.9355,0.30593,0.23805,0.14829,0.07372,0.26258,0.19525,0.11604,0.04873,1.44094,3.55434,1.7797,0.01585,0,0,0.000101388,0.000101388,0.000101388
132,1073.24,1.18233,3.10943,1.06979,0.01054,6.32255,1.91541,0.31568,0.23834,0.15241,0.07375,0.26492,0.19407,0.1159,0.0482,1.44127,3.55917,1.79588,0.01591,0,0,9.66756e-05,9.66756e-05,9.66756e-05
133,1086.29,1.17751,3.10555,1.05093,0.01031,6.32281,1.89407,0.30274,0.23328,0.14533,0.07078,0.25507,0.18939,0.1091,0.04654,1.44454,3.56123,1.80515,0.01595,0,0,9.19632e-05,9.19632e-05,9.19632e-05
134,1099.34,1.17445,3.09966,1.05563,0.0104,6.32219,1.8675,0.31692,0.22807,0.1477,0.07388,0.27356,0.18816,0.11459,0.04864,1.43933,3.55385,1.79487,0.01586,0,0,8.72508e-05,8.72508e-05,8.72508e-05
135,1112.47,1.17376,3.09267,1.05283,0.01029,6.32277,1.84347,0.31298,0.22501,0.14706,0.07234,0.26989,0.18677,0.11633,0.04916,1.44425,3.56203,1.79859,0.01598,0,0,8.25384e-05,8.25384e-05,8.25384e-05
136,1125.53,1.1761,3.08821,1.0496,0.0103,6.32253,1.81998,0.30824,0.22857,0.14521,0.07206,0.26528,0.18829,0.11315,0.04771,1.44582,3.55932,1.80036,0.01598,0,0,7.7826e-05,7.7826e-05,7.7826e-05
137,1138.69,1.17153,3.0961,1.0475,0.01022,6.32254,1.80319,0.30807,0.22829,0.14496,0.07201,0.26664,0.19133,0.11182,0.04729,1.44236,3.54791,1.78785,0.01589,0,0,7.31136e-05,7.31136e-05,7.31136e-05
138,1151.58,1.16788,3.09567,1.04595,0.01016,6.32241,1.78783,0.29742,0.23045,0.14482,0.07238,0.25014,0.1873,0.11177,0.04749,1.43907,3.55509,1.79545,0.01583,0,0,6.84012e-05,6.84012e-05,6.84012e-05
139,1164.53,1.17257,3.09848,1.04855,0.01026,6.32273,1.77118,0.30446,0.22711,0.14441,0.07162,0.26243,0.18902,0.11255,0.04744,1.4438,3.55537,1.79895,0.01587,0,0,6.36888e-05,6.36888e-05,6.36888e-05
140,1177.92,1.1676,3.09191,1.03677,0.01,6.32308,1.7538,0.32229,0.22615,0.14396,0.07042,0.27256,0.18323,0.11036,0.04667,1.44603,3.56227,1.8046,0.01598,0,0,5.89764e-05,5.89764e-05,5.89764e-05
141,1191.75,1.16636,3.07648,1.04542,0.01029,6.32206,1.73987,0.31374,0.22108,0.141,0.07128,0.26675,0.18265,0.10937,0.04718,1.44247,3.56671,1.81123,0.0159,0,0,5.4264e-05,5.4264e-05,5.4264e-05
142,1204.84,1.1658,3.08641,1.0383,0.01017,6.32248,1.72679,0.31369,0.22358,0.14293,0.07028,0.26618,0.18394,0.1106,0.04704,1.44244,3.55726,1.80173,0.01588,0,0,4.95516e-05,4.95516e-05,4.95516e-05
143,1218.14,1.15895,3.06943,1.03221,0.00999,6.32262,1.71223,0.31497,0.22179,0.14238,0.06985,0.26831,0.18312,0.11203,0.0477,1.44218,3.55528,1.80056,0.01597,0,0,4.48392e-05,4.48392e-05,4.48392e-05
144,1231.23,1.17245,3.07688,1.04063,0.01017,6.32204,1.70202,0.31776,0.22464,0.14535,0.07154,0.27129,0.18583,0.11318,0.04882,1.44343,3.55392,1.79986,0.01599,0,0,4.01268e-05,4.01268e-05,4.01268e-05
145,1244.21,1.1634,3.06662,1.02886,0.01031,6.32131,1.69701,0.32418,0.22154,0.14377,0.07026,0.27647,0.17958,0.11137,0.04718,1.44484,3.55796,1.80273,0.01602,0,0,3.54144e-05,3.54144e-05,3.54144e-05
146,1257.42,1.15586,3.0563,1.02545,0.01014,6.32183,1.68656,0.3235,0.22289,0.14592,0.07135,0.27901,0.18513,0.11251,0.04712,1.44379,3.55754,1.80396,0.01595,0,0,3.0702e-05,3.0702e-05,3.0702e-05
147,1270.49,1.16056,3.06901,1.03018,0.01011,6.3222,1.67812,0.31627,0.21688,0.14169,0.06947,0.2723,0.18013,0.1092,0.04587,1.44558,3.55679,1.80574,0.01596,0,0,2.59896e-05,2.59896e-05,2.59896e-05
148,1284.22,1.15682,3.06547,1.0249,0.01009,6.32205,1.6766,0.32106,0.21921,0.14224,0.06982,0.2726,0.17722,0.10948,0.04649,1.44103,3.55462,1.80487,0.01587,0,0,2.12772e-05,2.12772e-05,2.12772e-05
149,1297.31,1.15673,3.06882,1.02126,0.01014,6.32193,1.67037,0.32187,0.21626,0.14286,0.0691,0.27299,0.17344,0.10925,0.04602,1.4446,3.56111,1.80949,0.01596,0,0,1.65648e-05,1.65648e-05,1.65648e-05
150,1310.38,1.16246,3.07583,1.03401,0.0101,6.32205,1.66569,0.32088,0.21611,0.14068,0.06916,0.27689,0.17931,0.11057,0.0466,1.44468,3.55505,1.80468,0.01595,0,0,1.18524e-05,1.18524e-05,1.18524e-05
